RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
458,Zoran Dragic,MIA,PHX,,SG,16,4.7,1.8,0.7,1.9,36.7,0.2,0.9,21.4,0.2,0.3,60,0.5,0.3,0.1,0,0.3,0,0,8.21,287,Zoran Dragic,SG,Miami Heat,"$1,706,225 "
459,Chuck Hayes,TOR,,,PF,29,8.8,1.7,0.8,1.6,47.8,0,0,0,0.2,0.4,54.5,1.8,0.7,0.3,0.1,0.3,0,0,10.39,112,Chuck Hayes,PF,Toronto Raptors,"$5,958,750 "
460,Jack Cooley,UTAH,,,F,16,5.4,1.7,0.6,1.4,40.9,0,0,0,0.6,1.3,42.9,1.6,0.1,0.4,0.2,0.2,0,0,11.45,518,Jack Cooley,F,Utah Jazz,"$59,686 "
461,Miroslav Raduljica,MIN,,,C,5,4.6,1.6,0.6,1.6,37.5,0,0,0,0.4,0.4,100,1,0,0.2,0,0.4,0,0,3.39,300,Miroslav Raduljica,C,Minnesota Timberwolves,"$1,500,000 "
462,Brendan Haywood,CLE,,,C,22,5.4,1.6,0.6,1.4,46.7,0,0,0,0.3,0.6,53.8,1.3,0.1,0.1,0.5,0.5,0,0,9.11,251,Brendan Haywood,C,Cleveland Cavaliers,"$2,213,668 "
463,Chris Douglas-Roberts,LAC,BOS,,SG,12,8.6,1.6,0.4,1.8,23.8,0.1,0.6,14.3,0.7,0.7,100,1,0.3,0.1,0,0,0,0,3.31,411,Chris Douglas-Roberts,SG,LA Clippers,"$915,243 "
464,Cartier Martin,DET,,,PF,23,8.6,1.6,0.7,2.3,28.3,0.3,1.4,18.2,0,0,0,0.9,0.5,0.1,0,0.2,0,0,1.62,337,Cartier Martin,PF,Detroit Pistons,"$1,145,685 "
465,Gal Mekel,NO,DAL,,PG,4,10.8,1.5,0.8,5,15,0,0.8,0,0,0,0,0.3,3.3,0.5,0,0.5,0,0,0.56,458,Gal Mekel,PG,New Orleans Pelicans,"$633,974 "
465,Jerel McNeal,PHX,,,SG,6,6,1.5,0.5,1.8,27.3,0.2,0.3,50,0.3,0.3,100,0.5,0.3,0.5,0.2,0.8,0,0,1.24,,Jerel McNeal,SG,,
465,Patrick Christopher,UTAH,,,SG,4,7.3,1.5,0.8,3,25,0,1,0,0,0,0,1.5,0,0.3,0,0.3,0,0,-2.55,493,Patrick Christopher,SG,Utah Jazz,"$379,010 "
468,Ognjen Kuzmic,GS,,,C,16,4.5,1.3,0.5,0.8,66.7,0,0,0,0.3,0.3,100,1.1,0.4,0.1,0.1,0.3,0,0,12.93,440,Ognjen Kuzmic,C,Golden State Warriors,"$816,482 "
468,Bruno Caboclo,TOR,,,F,8,2.9,1.3,0.5,1.5,33.3,0.3,0.4,66.7,0,0,0,0.3,0,0,0.1,0.5,0,0,-1.78,304,Bruno Caboclo,F,Toronto Raptors,"$1,458,360 "
470,Toure' Murry,UTAH,WSH,,SF,5,3.6,1.2,0.4,1,40,0,0,0,0.4,0.4,100,0.2,0.2,0.2,0,0.8,0,0,1.14,515,Toure' Murry,SF,Washington Wizards,"$96,056 "
471,Nazr Mohammed,CHI,,,C,23,5.6,1.2,0.6,1.3,43.3,0,0,0,0,0.1,33.3,1.7,0.1,0.2,0.2,0.3,0,0,8.77,376,Nazr Mohammed,C,Chicago Bulls,"$915,243 "
472,Shavlik Randolph,BOS,DEN,PHX,PF,21,6,1.1,0.4,1.7,25.7,0,0.2,0,0.3,0.6,50,1.8,0.2,0.2,0.1,0.1,0,0,7.2,328,Shavlik Randolph,PF,Boston Celtics,"$1,227,985 "
473,Gerald Wallace,BOS,,,SF,32,8.9,1.1,0.4,1.1,41.2,0,0.1,33.3,0.2,0.5,40,1.8,0.3,0.5,0.1,0.6,0,0,6.18,56,Gerald Wallace,SF,Boston Celtics,"$10,105,855 "
474,Jamaal Franklin,DEN,,,SG,3,4.3,1,0.3,0.7,50,0.3,0.7,50,0,0,0,0.7,1,0,0.3,1,0,0,4.92,442,Jamaal Franklin,SG,Denver Nuggets,"$816,482 "
474,Lucas Nogueira,TOR,,,C,6,3.8,1,0.3,1.3,25,0,0,0,0.3,0.7,50,1.8,0.2,0.3,0,0.3,0,0,5.24,284,Lucas Nogueira,C,Toronto Raptors,"$1,762,680 "
476,Brandon Rush,GS,,,F,33,8.2,0.9,0.3,1.6,20.4,0.1,0.8,11.1,0.2,0.3,45.5,1.2,0.4,0.2,0.4,0.3,0,0,0.8,335,Brandon Rush,F,Golden State Warriors,"$1,145,685 "
477,Ekpe Udoh,LAC,,,F,33,3.9,0.9,0.3,0.7,45.8,0,0,0,0.2,0.3,77.8,0.8,0.2,0.2,0.2,0.2,0,0,11.62,372,Ekpe Udoh,F,LA Clippers,"$915,243 "
478,Greg Stiemsma,TOR,,,C,17,3.9,0.8,0.4,0.5,75,0,0,0,0.1,0.2,50,0.9,0.2,0.1,0,0.4,0,0,7.87,379,Greg Stiemsma,C,Toronto Raptors,"$915,243 "
479,Alex Kirk,CLE,,,C,5,2.8,0.8,0.2,0.8,25,0,0,0,0.4,0.4,100,0.2,0.2,0,0,0,0,0,8.5,476,Alex Kirk,C,Cleveland Cavaliers,"$507,336 "
480,Andre Dawkins,BOS,MIA,,SG,4,5.5,0.8,0.3,1.5,16.7,0.3,1.5,16.7,0,0,0,0.5,0.3,0,0,0.3,0,0,-4.99,526,Andre Dawkins,SG,Miami Heat,"$29,843 "
481,Eric Moreland,SAC,,,C,3,0.7,0.7,0.3,0.3,100,0,0,0,0,0,0,0.3,0,0,0,0,0,0,40.93,467,Eric Moreland,C,Sacramento Kings,"$507,336 "
481,Sim Bhullar,SAC,,,C,3,1,0.7,0.3,0.7,50,0,0,0,0,0,0,0.3,0.3,0,0.3,0,0,0,44.4,471,Sim Bhullar,C,Sacramento Kings,"$507,336 "
483,Dahntay Jones,LAC,,,SG,33,3.7,0.6,0.2,0.6,28.6,0,0.1,0,0.3,0.3,81.8,0.3,0.1,0.1,0,0,0,0,1.9,492,Dahntay Jones,SG,LA Clippers,"$387,632 "
484,Cameron Bairstow,CHI,,,PF,18,3.6,0.6,0.2,0.8,21.4,0,0,0,0.2,0.3,80,0.4,0.1,0.1,0.1,0.2,0,0,2.1,480,Cameron Bairstow,PF,Chicago Bulls,"$507,336 "
485,Andrei Kirilenko,BKN,PHI,,SF,7,5.1,0.4,0,0.7,0,0,0,0,0.4,0.6,75,1.1,0.1,0.1,0,0.1,0,0,2.79,191,Andrei Kirilenko,SF,Brooklyn Nets,"$3,326,235 "
486,Darius Miller,NO,,,SF,5,8.6,0.4,0.2,1.4,14.3,0,0.2,0,0,0,0,0.2,0.4,0.2,0,0.2,0,0,-5.06,373,Darius Miller,SF,New Orleans Pelicans,"$915,243 "
