RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
456,Nick Collison,OKC,,,F,20,6.4,1.7,0.7,1.2,60.9,0,0.1,0,0.3,0.4,62.5,1.6,0.6,0.1,0.1,0.2,0,0,12.95,226,Nick Collison,F,Oklahoma City Thunder,"$3,750,000 "
457,Deyonta Davis,MEM,,,F,36,6.6,1.6,0.7,1.3,51.1,0,0,0,0.3,0.5,55.6,1.7,0.1,0.1,0.5,0.2,0,0,10.61,339,Deyonta Davis,F,Memphis Grizzlies,"$1,369,299 "
458,Ryan Kelly,ATL,,,PF,16,6.9,1.6,0.5,1.8,28.6,0.3,0.6,40,0.3,0.4,83.3,1.1,0.5,0.3,0.3,0.3,0,0,7.84,553,Ryan Kelly,PF,Atlanta Hawks,"$286,785 "
459,Bruno Caboclo,TOR,,,F,9,4.4,1.6,0.7,1.8,37.5,0.2,0.7,33.3,0,0,0,1.1,0.4,0.2,0.1,0.2,0,0,14.62,321,Bruno Caboclo,F,Toronto Raptors,"$1,589,640 "
460,Jordan Mickey,BOS,,,F,25,5.6,1.5,0.6,1.4,44.1,0,0,0,0.3,0.6,57.1,1.4,0.3,0.1,0.2,0.4,0,0,9.89,352,Jordan Mickey,F,Boston Celtics,"$1,223,653 "
461,Jarnell Stokes,DEN,,,C,2,3.5,1.5,0.5,0.5,100,0,0,0,0.5,1,50,1,1,0.5,0,0,0,0,31.53,386,Jarnell Stokes,C,Denver Nuggets,"$980,431 "
461,Elijah Millsap,PHX,,,F,2,11.5,1.5,0.5,3.5,14.3,0,1,0,0.5,1,50,3,0.5,0,0,1,0,0,-3.41,590,Elijah Millsap,F,Phoenix Suns,"$23,069 "
463,Diamond Stone,LAC,,,C,7,3.4,1.4,0.4,1.9,23.1,0,0,0,0.6,0.6,100,0.9,0,0,0.1,0.3,0,0,-1.15,540,Diamond Stone,C,LA Clippers,"$543,471 "
464,Mike Miller,DEN,,,SG,20,7.6,1.4,0.5,1.2,39.1,0.4,1,40,0.1,0.1,100,1.9,1.1,0.1,0,0.7,0,0,7.58,238,Mike Miller,SG,Denver Nuggets,"$3,500,000 "
465,Brice Johnson,LAC,,,PF,3,3,1.3,0.7,2.3,28.6,0,0,0,0,0,0,1,0.3,0.7,0.3,0.3,0,0,17.28,349,Brice Johnson,PF,LA Clippers,"$1,273,920 "
466,Joel Anthony,SA,,,C,19,6.4,1.3,0.5,0.8,62.5,0,0,0,0.3,0.4,62.5,1.6,0.2,0.1,0.3,0.2,0,0,11.65,552,Joel Anthony,C,San Antonio Spurs,"$346,034 "
467,Anderson Varejao,GS,,,C,14,6.6,1.3,0.4,1,35.7,0,0,0,0.6,0.8,72.7,1.9,0.7,0.2,0.2,0.6,0,0,9.43,431,Anderson Varejao,C,Golden State Warriors,"$980,431 "
468,Daniel Ochefu,WSH,,,PF,19,3.9,1.3,0.6,1.4,44.4,0,0,0,0,0.1,0,1.2,0.2,0.1,0,0.2,0,0,6.64,495,Daniel Ochefu,PF,Washington Wizards,"$543,471 "
469,Stephen Zimmerman,ORL,,,C,19,5.7,1.2,0.5,1.6,32.3,0,0,0,0.2,0.3,60,1.8,0.2,0.1,0.3,0.2,0,0,7.32,439,Stephen Zimmerman,C,Orlando Magic,"$950,000 "
470,Mike Tobey,CHA,,,C,2,12.5,1,0.5,2,25,0,0,0,0,0,0,1.5,0.5,0,0,0.5,0,0,-0.06,579,Mike Tobey,C,Charlotte Hornets,"$67,135 "
470,Ronnie Price,PHX,,,PG,14,9.6,1,0.3,1.7,16.7,0.2,1.2,17.6,0.2,0.3,75,0.8,1.3,0.8,0.1,0.2,0,0,5.94,554,Ronnie Price,PG,Phoenix Suns,"$276,828 "
472,CJ Wilcox,ORL,,,G,22,4.9,1,0.4,1.4,25.8,0.1,0.7,20,0.1,0.1,100,0.5,0.5,0.1,0,0.3,0,0,2.9,353,CJ Wilcox,G,Orlando Magic,"$1,209,600 "
473,Kyle Wiltjer,HOU,,,F,14,3.1,0.9,0.3,1,28.6,0.3,0.9,30.8,0.1,0.1,50,0.7,0.1,0.2,0.1,0.4,0,0,6.78,491,Kyle Wiltjer,F,Houston Rockets,"$543,471 "
474,Georges Niang,IND,,,SF,23,4,0.9,0.4,1.6,25,0,0.5,8.3,0.1,0.1,100,0.7,0.2,0.1,0,0.2,0,0,0.12,476,Georges Niang,SF,Indiana Pacers,"$650,000 "
475,Alonzo Gee,DEN,,,SG,13,6.8,0.8,0.2,1.1,21.4,0,0.2,0,0.4,0.7,55.6,1.2,0.5,0.4,0.1,0.3,0,0,3.14,582,Alonzo Gee,SG,Denver Nuggets,"$57,672 "
476,Larry Sanders,CLE,,,PF,5,2.6,0.8,0.2,0.8,25,0,0,0,0.4,0.4,100,0.8,0,0.2,0.2,0.4,0,0,6.56,564,Larry Sanders,PF,Cleveland Cavaliers,"$207,722 "
477,Isaiah Taylor,HOU,,,G,4,13,0.8,0.3,1.8,14.3,0,0.5,0,0.3,0.5,50,0.8,0.8,0.3,0.3,0,0,0,0.28,556,Isaiah Taylor,G,Houston Rockets,"$255,000 "
478,Steve Novak,MIL,,,SF,8,2.8,0.6,0.3,0.9,28.6,0.1,0.8,16.7,0,0,0,0.4,0,0,0,0,0,0,1.35,410,Steve Novak,SF,Milwaukee Bucks,"$980,431 "
479,Arinze Onuaku,ORL,,,PF,8,3.5,0.5,0.3,0.5,50,0,0,0,0,0,0,0.8,0.3,0,0.1,0.3,0,0,5.79,400,Arinze Onuaku,PF,Orlando Magic,"$980,431 "
480,Michael Gbinije,DET,,,SG,9,3.6,0.4,0.1,1.1,10,0,0.4,0,0.2,0.2,100,0.3,0.2,0,0,0,0,0,-2.08,478,Michael Gbinije,SG,Detroit Pistons,"$650,000 "
481,John Lucas III,MIN,,,PG,5,2.2,0.4,0.2,0.8,25,0,0.2,0,0,0,0,0,0.2,0.4,0,0,0,0,9.17,406,John Lucas III,PG,Minnesota Timberwolves,"$980,431 "
482,Aaron Harrison,CHA,,,G,5,3.4,0.2,0,0.8,0,0,0.4,0,0.2,0.4,50,0.6,0.6,0,0,0,0,0,-2.16,467,Aaron Harrison,G,Charlotte Hornets,"$874,636 "
